entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
955,957,SHORT,2025-10-17 20:30:00,2025-10-17 20:40:00,106954.90474,106960.18776,0.1470899990780309,-0.7770794069295982,-13.362987710370355,-4.939483619610748e-05,2,REGIME_EXIT,0.8300736558521584,RANGING
1069,1081,SHORT,2025-10-18 06:00:00,2025-10-18 07:00:00,106734.04892,106932.86202978414,0.27563263035374486,-54.79938039861027,-78.35680947246962,-0.001862696222956513,12,STOP_LOSS,0.8090095711132803,RANGING
1116,1125,SHORT,2025-10-18 09:55:00,2025-10-18 10:40:00,106860.02372,107091.11475904819,0.2313745188890848,-53.468577979353135,-73.26971467189783,-0.0021625583731265494,9,STOP_LOSS,0.8788094985854702,RANGING
1167,1168,LONG,2025-10-18 14:10:00,2025-10-18 14:15:00,106719.13956,106788.82898651529,0.25330693921425657,17.652815326186243,-3.980404677962376,0.0006530171326588894,1,TAKE_PROFIT,0.839792593150033,RANGING
1193,1194,LONG,2025-10-18 16:20:00,2025-10-18 16:25:00,106784.45262,106741.34746,0.275467253051,-11.874060017521607,-35.40180625894345,-0.00040366513047910294,1,REGIME_EXIT,0.8358298768814152,RANGING
1229,1234,SHORT,2025-10-18 19:20:00,2025-10-18 19:45:00,106888.21808,107050.0880347876,0.34113009442512054,-55.21871296127976,-84.41103078771489,-0.0015143853803085837,5,STOP_LOSS,0.8913452667034678,RANGING
1278,1279,LONG,2025-10-18 23:25:00,2025-10-18 23:30:00,107011.79808,107047.52919668438,0.34177867118974714,12.212133580515424,-17.05223139244313,0.0003338988534486132,1,TAKE_PROFIT,0.8072634014489877,RANGING
1293,1294,LONG,2025-10-19 00:40:00,2025-10-19 00:45:00,106910.07774,106727.54195281044,0.2945219648099344,-53.76079869119549,-78.92918729489313,-0.0017073768072030772,1,STOP_LOSS,0.877851926642297,RANGING
1322,1324,LONG,2025-10-19 03:05:00,2025-10-19 03:15:00,106771.45002,106795.02205223354,0.38906389219376886,9.171026607698083,-24.065374538907932,0.00022077092920555697,2,TAKE_PROFIT,0.8323337559022785,RANGING
1355,1356,LONG,2025-10-19 05:50:00,2025-10-19 05:55:00,106862.3682,106824.73078000001,0.32457174095189806,-12.216042934332775,-39.95876042829244,-0.0003522046220194525,1,REGIME_EXIT,0.8928018096413584,RANGING
1450,1451,SHORT,2025-10-19 13:45:00,2025-10-19 13:50:00,107751.34542,108030.86394945614,0.18117709898817,-50.64235628030241,-66.28027416302879,-0.00259410709320253,1,STOP_LOSS,0.8558550357553576,RANGING
1833,1834,LONG,2025-10-20 21:40:00,2025-10-20 21:45:00,110726.1408,110471.20362001659,0.19926769011226853,-50.80074297902864,-68.43173653164648,-0.0023024118617471436,1,STOP_LOSS,0.8123055535966275,RANGING
1862,1863,LONG,2025-10-21 00:05:00,2025-10-21 00:10:00,110369.26943999999,110137.95247455827,0.22016419246466995,-50.92771289985299,-70.3468306780316,-0.0020958457604674553,1,STOP_LOSS,0.8363718607058945,RANGING
1989,1990,SHORT,2025-10-21 10:40:00,2025-10-21 10:45:00,107928.50998,108191.41950288026,0.1894236615848505,-49.80128448950519,-66.17657584314794,-0.002435959904653375,1,STOP_LOSS,0.8900051265379285,RANGING
2104,2105,LONG,2025-10-21 20:15:00,2025-10-21 20:20:00,111275.35062,110854.97394201823,0.11397206297455702,-47.911197215973026,-58.037857751789474,-0.003777805916939622,1,STOP_LOSS,0.856908184618705,RANGING
2260,2262,LONG,2025-10-22 09:15:00,2025-10-22 09:25:00,107967.38916,108061.3414353502,0.19844607356060437,18.644460145330978,1.4964388001594386,0.0008701912316409219,2,TAKE_PROFIT,0.8965703726353995,RANGING
2266,2267,LONG,2025-10-22 09:45:00,2025-10-22 09:50:00,107831.96208,107947.16499095903,0.1740242276108242,20.04809759816491,5.0277792289402985,0.0010683558820303038,1,TAKE_PROFIT,0.855316884339965,RANGING
2280,2281,LONG,2025-10-22 10:55:00,2025-10-22 11:00:00,107692.13412,107432.38913352393,0.1894354659385902,-49.20491253830733,-65.50579825724668,-0.0024119216189609585,1,STOP_LOSS,0.8111864870887227,RANGING
2357,2361,LONG,2025-10-22 17:20:00,2025-10-22 17:40:00,107957.48718,107802.9351,0.08371630812623103,-12.938529550829408,-20.163595948044687,-0.001431601309340461,4,REGIME_EXIT,0.866356148218389,RANGING
2393,2395,LONG,2025-10-22 20:20:00,2025-10-22 20:30:00,107687.0331,107571.18145999999,0.12215078847166926,-14.15136917173696,-24.66895342514006,-0.0010758179203658276,2,REGIME_EXIT,0.8597751260461148,RANGING
2578,2581,LONG,2025-10-23 11:45:00,2025-10-23 12:00:00,109191.63396,108899.29752983247,0.16477277434576787,-48.16908464104207,-62.54326377753506,-0.002677278648239874,3,STOP_LOSS,0.8487880256188136,RANGING
2954,2955,SHORT,2025-10-24 19:05:00,2025-10-24 19:10:00,110697.856,110692.83413999999,0.17919661868164893,0.8999003314940625,-14.969084900779809,4.53654676022634e-05,1,REGIME_EXIT,0.8534097490299177,RANGING
3016,3019,LONG,2025-10-25 00:15:00,2025-10-25 00:30:00,110837.56307999999,110674.96591128517,0.3142878355215902,-51.1023122173217,-78.94978952835551,-0.0014669861389632667,3,STOP_LOSS,0.8071951280882135,RANGING
3162,3166,SHORT,2025-10-25 12:25:00,2025-10-25 12:45:00,111637.668,111794.53823276532,0.32522820809881053,-51.01862470630686,-80.08520713216532,-0.0014051729633524361,4,STOP_LOSS,0.8590175616076667,RANGING
3308,3309,SHORT,2025-10-26 00:35:00,2025-10-26 00:40:00,111745.84636,111816.65886,0.3188699218470151,-22.57997634079176,-51.09491976776148,-0.0006336924575421866,1,REGIME_EXIT,0.9592775413156315,RANGING
3503,3504,SHORT,2025-10-26 16:50:00,2025-10-26 16:55:00,113668.86168,113581.67287555763,0.1943907394798725,16.94869616991802,-0.7214636138624506,0.0007670421182524202,1,TAKE_PROFIT,0.8288884109016097,RANGING
